base_d,base_c,base_f,lambda_scale,rho_scale,beta_scale,color_sem,stage,r,r2,mae,rmse,second_c_abs,second_c_signed,both_c_abs,both_c_signed,first_c_abs,balanced_loss
0.3,1.9,0.25,1.0,0.75,1.0,0.59,top_base_param_grid,0.6237392857403006,0.3890506965758203,0.06113725002986063,0.10274652548761098,0.1871830431031592,-0.1871830431031592,0.3545135968354902,0.3545135968354902,0.15281970500408099,0.4671863670085153
0.3,2.2,0.0,1.25,1.25,1.15,0.59,top_base_param_grid,0.5124207843561545,0.26257506024017657,0.0709103871664135,0.13299520967826484,0.04844734046404536,0.004635373015462629,0.5715029054311476,0.5715029054311476,0.2969652458971588,0.467194002857884
-0.3,1.0,0.5,1.15,1.15,1.1,0.59,promising_param_grid,0.7601405364423292,0.5778136351428319,0.046154151300468814,0.0829925872149834,0.24668637488359285,-0.24668637488359285,0.27549092108285045,0.27549092108285045,0.09656813442169114,0.4674244226400015
0.3,2.2,0.25,1.25,1.0,0.85,0.7,top_base_param_grid,0.4943603760950486,0.24439218145283792,0.07114414520180506,0.12999168897739144,0.06159239087575746,-0.06159239087575746,0.5517449491647444,0.5517449491647444,0.30309575497566144,0.4674565544355211
0.3,2.2,0.0,0.75,0.75,0.85,0.59,top_base_param_grid,0.5961125542101622,0.35535017728696355,0.06452840229343654,0.10564955277438545,0.1847925243186362,-0.1847925243186362,0.3541267924932203,0.3541267924932203,0.17351045906005785,0.46750547333963177
0.3,2.2,0.25,1.0,0.75,1.0,0.7,top_base_param_grid,0.5747135382859043,0.33029565108910364,0.06420911573966635,0.11287041546731219,0.1301345435189612,-0.1301345435189612,0.4490171187547407,0.4490171187547407,0.1899430870956032,0.46751351836364374
-0.3,1.0,0.5,1.15,1.0,1.1,0.7,promising_param_grid,0.7523266542209927,0.5659953946513531,0.04691693997296488,0.08392853372934483,0.23367518756860567,-0.23367518756860567,0.2998796367076597,0.2998796367076597,0.08327584228871747,0.46754353965178036
-0.3,1.9,0.5,1.0,1.0,1.0,0.59,base_grid,0.5961495229004762,0.35539425365446536,0.056536870456551105,0.10920076908516524,0.13572572741979433,-0.13572572741979433,0.4452469461587629,0.4452469461587629,0.25434757470546643,0.46754996958434103
-0.3,1.0,0.25,1.15,1.0,1.1,0.59,promising_param_grid,0.7314802841102395,0.5350634060419966,0.04876836111460607,0.0868815621822088,0.23655349586480928,-0.23655349586480928,0.2883595191863737,0.2883595191863737,0.1014721102958767,0.46761481764020496
0.3,2.2,0.0,1.25,1.0,1.0,0.8,top_base_param_grid,0.49711251121276173,0.24712084880425816,0.07247866678861971,0.13339019047117323,0.04396828982775386,-0.031625649075449236,0.5805290752080641,0.5805290752080641,0.2461822971647827,0.4676230179029591
-0.3,1.6,0.5,1.0,1.0,1.0,0.59,base_grid,0.6533040209934825,0.42680614384625265,0.05267838775364404,0.09859507957526666,0.17785116110318971,-0.17785116110318971,0.3825564199117384,0.3825564199117384,0.1892523586696236,0.46772445063432555
-0.3,1.0,0.25,0.85,1.15,1.1,0.65,promising_param_grid,0.7547646856410246,0.5696697306907947,0.04930243770399667,0.0839425727946076,0.2687678692149527,-0.2687678692149527,0.23002846175706007,0.23002846175706007,0.06924181878028794,0.46772467288809033
0.0,1.3,0.5,1.0,0.85,1.1,0.7,promising_param_grid,0.7441474626461024,0.5537554461626324,0.04890678158477695,0.08510282124933882,0.24426504049772096,-0.24426504049772096,0.27679854268109416,0.27679854268109416,0.07500212713538094,0.46776713308760687
0.3,2.2,0.0,1.0,0.75,0.85,0.59,top_base_param_grid,0.5310972623033703,0.2820643020261349,0.06968336597266123,0.11832843574026185,0.12304758105748964,-0.12304758105748964,0.4530594908622465,0.4530594908622465,0.24629916697202606,0.46790576222887476
-0.3,1.0,0.5,1.15,1.15,1.0,0.59,promising_param_grid,0.7478960527332552,0.5593485056939841,0.047107983625581086,0.08470883270349062,0.2382627037572272,-0.2382627037572272,0.2899440043595991,0.2899440043595991,0.10712671726404115,0.46794353864051735
0.3,1.9,0.25,0.75,1.0,1.0,0.59,top_base_param_grid,0.6457064459396558,0.4169368143280216,0.05995679235194243,0.09838147491277995,0.23180008504861666,-0.23180008504861666,0.27556141847645854,0.27556141847645854,0.11274797170816346,0.46796226919962586
-0.3,1.0,0.5,1.0,1.0,1.0,0.7,promising_param_grid,0.7663842388036116,0.5873448014865912,0.04680046856643123,0.08216430249418237,0.24599946115487886,-0.24599946115487886,0.2796496265557966,0.2796496265557966,0.08007578998266145,0.46798857692695955
0.0,2.2,0.0,1.0,0.75,1.15,0.7,top_base_param_grid,0.5596929179104035,0.31325616235906173,0.06444466614100364,0.11733617302941816,0.10815780435079408,-0.10815780435079408,0.4850125723508558,0.4850125723508558,0.22432527392564697,0.4680002635556402
0.3,1.6,0.0,1.0,0.75,1.0,0.59,top_base_param_grid,0.626267774025894,0.3922113247833482,0.0626698056143255,0.10197852824574644,0.2183053848552115,-0.2183053848552115,0.2956236862567625,0.2956236862567625,0.10983861684261247,0.4680957562293392
0.3,1.6,0.0,1.25,0.75,0.85,0.59,top_base_param_grid,0.5688382650360017,0.32357697176916844,0.06769914813010763,0.11148507041263087,0.15973239217275453,-0.15973239217275453,0.3942918443111143,0.3942918443111143,0.16630439161716387,0.4683633847409425
0.0,2.2,0.0,0.75,0.75,0.85,0.59,top_base_param_grid,0.5874478620649384,0.34509499064466687,0.0632316753251289,0.10747631262490734,0.16292556200498415,-0.16292556200498415,0.3959378265765867,0.3959378265765867,0.2145790427869408,0.46837078791818487
-0.3,1.0,0.25,1.15,1.0,1.0,0.59,promising_param_grid,0.7209332407389494,0.519744737602364,0.049719815656484485,0.08831601769980671,0.2280523983048804,-0.2280523983048804,0.30403212839638805,0.30403212839638805,0.1131259433871357,0.46838448020288115
0.3,1.6,0.0,0.75,0.75,1.0,0.7,top_base_param_grid,0.6611497921571475,0.4371190476694394,0.05958076946481081,0.09663666641201249,0.2476858404683478,-0.2476858404683478,0.24814291680132963,0.24814291680132963,0.07121932766793652,0.46839396528102506
0.0,1.9,0.0,1.0,0.75,1.0,0.59,top_base_param_grid,0.5852246900916979,0.3424879378929238,0.06346364756237696,0.10963973724278053,0.15002315316671205,-0.15002315316671205,0.4175043367770872,0.4175043367770872,0.2104949176257698,0.4684150587980362
0.0,1.3,0.5,1.15,1.0,0.9,0.59,promising_param_grid,0.7014085527707845,0.4919739579000064,0.05156304426815029,0.0909496254828151,0.21634932432645632,-0.21634932432645632,0.32230557138001537,0.32230557138001537,0.12662853002010271,0.4684517354992791
0.0,2.2,0.0,1.25,1.0,1.0,0.59,top_base_param_grid,0.4737487503874732,0.2244378784936924,0.07217085862390664,0.13660919154401685,0.04312390062754329,-0.03884839091771913,0.5774588399556837,0.5774588399556837,0.38971505015550534,0.468462512149402
0.0,1.6,0.0,1.25,0.75,1.15,0.59,top_base_param_grid,0.6005217634829239,0.36062638841664074,0.06206799655758239,0.10848503261445629,0.15586080227369142,-0.15586080227369142,0.40869046384369945,0.40869046384369945,0.17724083065448687,0.46869106680999745
0.0,1.6,0.0,1.0,0.75,1.0,0.59,top_base_param_grid,0.6293508319611973,0.39608246969025124,0.06040441926673878,0.10181261334391217,0.19116329226964784,-0.19116329226964784,0.3516636901525221,0.3516636901525221,0.1517014212852566,0.46880775068982106
0.0,1.9,0.0,1.25,1.0,0.85,0.7,top_base_param_grid,0.49901323532776365,0.24901420903228202,0.07035696269640732,0.12888045613012597,0.0663888958501227,-0.0663888958501227,0.5473725908426008,0.5473725908426008,0.3006468757933227,0.46895564740154905
0.0,1.9,0.0,1.0,0.75,1.0,0.7,top_base_param_grid,0.5794797948768456,0.3357968326705111,0.06347319181723966,0.11194172441799709,0.1343033221768744,-0.1343033221768744,0.445685189309474,0.445685189309474,0.18862846940217898,0.4690876412496085
0.0,1.3,0.5,1.0,0.85,1.0,0.7,promising_param_grid,0.7350282392502862,0.5402665124953759,0.049802088601150034,0.08638006675557328,0.23633543227189852,-0.23633543227189852,0.2930500023988447,0.2930500023988447,0.08456385954676553,0.4692405002268941
0.0,2.2,0.0,1.25,1.0,1.15,0.7,top_base_param_grid,0.49538906278103056,0.24541032352306785,0.06951088576838185,0.13410137670151415,0.041967630123545485,-0.035398474078119524,0.5863704496053419,0.5863704496053419,0.33492336123643796,0.4692542316277306
0.3,2.2,0.0,1.0,0.75,0.85,0.7,top_base_param_grid,0.5279127881243838,0.27869191186526054,0.06980069771798576,0.12032880272502308,0.1099491027402289,-0.1099491027402289,0.4779720866111479,0.4779720866111479,0.22247894554792327,0.4692639487708259
0.3,2.2,0.25,1.25,1.25,1.15,0.8,top_base_param_grid,0.5312733216315167,0.282251342277385,0.0674709839269888,0.13034143083241723,0.044780283903529006,-0.009369393925607927,0.588394682946559,0.588394682946559,0.2207592546886055,0.4693190562092257
0.3,2.2,0.25,1.25,1.25,1.0,0.7,top_base_param_grid,0.5113490573351661,0.261477858437563,0.06949613126656369,0.13196469080912576,0.045541166996409255,-0.012199333052576311,0.5836980753568373,0.5836980753568373,0.2904719158953277,0.46935489548395365
-0.3,2.2,0.5,1.0,1.0,1.0,0.59,base_grid,0.5460994463999566,0.298224605358339,0.060662235797686155,0.12005844711601317,0.0990303364800818,-0.0990303364800818,0.5006236099628172,0.5006236099628172,0.3256311312264053,0.46940058857750355
0.0,1.6,0.0,0.75,1.0,1.0,0.59,top_base_param_grid,0.6514088788919512,0.4243335274992687,0.05933996266806759,0.09753278972122474,0.23513839219087435,-0.23513839219087435,0.2734609507945738,0.2734609507945738,0.11190652176199838,0.469401657309386
0.3,1.3,0.0,1.0,1.0,1.0,0.59,base_grid,0.6396185526260112,0.40911189286339344,0.06136118380002058,0.09961802065255883,0.251783436279238,-0.251783436279238,0.23632776373898604,0.23632776373898604,0.07623353488205357,0.4695653388012898
0.0,1.3,0.5,1.15,0.85,1.1,0.7,promising_param_grid,0.7203877140212793,0.5189584585128045,0.050369458008841725,0.0887387681501782,0.22299308155053926,-0.22299308155053926,0.31567991906678294,0.31567991906678294,0.0883732929771988,0.4695718092341089
-0.3,1.0,0.25,1.0,0.85,1.1,0.7,promising_param_grid,0.7500453174903089,0.5625679782891383,0.04844667399563656,0.08426973970090591,0.24847886536592317,-0.24847886536592317,0.27372771138226604,0.27372771138226604,0.07427609599588796,0.4696124607579621
0.3,1.9,0.0,1.25,0.75,1.0,0.7,top_base_param_grid,0.536403688698733,0.28772891724960725,0.06953539315003804,0.12040258686889437,0.1122352686929114,-0.1122352686929114,0.47401934498822307,0.47401934498822307,0.1909875020330994,0.4696475280559173
-0.3,1.0,0.5,1.15,1.15,0.9,0.59,promising_param_grid,0.7327539654705811,0.5369283739128616,0.048280238680240437,0.08675929464672798,0.23156343970769716,-0.23156343970769716,0.3027410321859083,0.3027410321859083,0.11772314905582353,0.4696932504473793
-0.3,1.0,0.5,1.15,1.0,1.0,0.7,promising_param_grid,0.738792152857101,0.5458138451232301,0.048014287741402414,0.08586884110341929,0.22750242624753786,-0.22750242624753786,0.31327046090638255,0.31327046090638255,0.0926583491211979,0.47000649780414844
0.3,2.2,0.25,1.25,1.0,0.85,0.8,top_base_param_grid,0.5015992077328381,0.2516017651982108,0.07052491692031274,0.1294637645411398,0.059774747233331926,-0.059774747233331926,0.561694186272975,0.561694186272975,0.263834317023143,0.4700856049109592
0.3,1.6,0.0,1.0,0.75,0.85,0.59,top_base_param_grid,0.6141166117689508,0.3771392128505763,0.06393536703149769,0.10314147756112803,0.2058927473830588,-0.2058927473830588,0.32213312024151897,0.32213312024151897,0.1301121383851616,0.4701007850649463
0.3,1.6,0.0,1.25,0.75,0.85,0.7,top_base_param_grid,0.5608351360939284,0.3145360498774952,0.06788819392962864,0.11404307249741273,0.14524017844671083,-0.14524017844671083,0.42175200218236064,0.42175200218236064,0.14775387271700785,0.4701592520353039
0.3,2.2,0.0,1.25,1.0,0.85,0.8,top_base_param_grid,0.4800693684885975,0.2304665985610408,0.0741495792739954,0.13495664541431254,0.04433214638178523,-0.03641091857427431,0.5819060319093428,0.5819060319093428,0.27361914961992184,0.4702418077507692
-0.3,1.0,0.5,1.0,1.0,0.9,0.7,promising_param_grid,0.752840126452526,0.5667682559970553,0.0479840446792814,0.08409716775367514,0.23967753921026064,-0.23967753921026064,0.2930100225833616,0.2930100225833616,0.08892079889236375,0.4702797182556166
0.3,2.2,0.0,1.25,0.75,1.15,0.7,top_base_param_grid,0.5142654448483212,0.26446894776504165,0.07104277327877268,0.12657399936709465,0.08348058734411073,-0.08348058734411073,0.5207907670167646,0.5207907670167646,0.24065924137292785,0.4704499702195877
-0.3,1.0,0.25,1.15,1.0,0.9,0.59,promising_param_grid,0.7073542099679079,0.5003499783593232,0.05093849381567316,0.09011547017922261,0.22139634762281252,-0.22139634762281252,0.31793646151101207,0.31793646151101207,0.12495033889470979,0.47048004855754116
0.3,1.9,0.25,1.0,0.75,0.85,0.7,top_base_param_grid,0.5960704824635065,0.35530002006427736,0.0632732444258952,0.10743741562245417,0.16004746232503725,-0.16004746232503725,0.4061675184396467,0.4061675184396467,0.15695495604930804,0.4705686371673148
0.3,1.9,0.25,1.25,0.75,1.15,0.7,top_base_param_grid,0.5858142617975515,0.3431783493254102,0.06313933169844387,0.1123016674042185,0.1381507423924811,-0.1381507423924811,0.4403097444204054,0.4403097444204054,0.15913379266320155,0.47060728200690227
0.3,2.2,0.0,0.75,0.75,1.15,0.59,top_base_param_grid,0.6151794895967567,0.3784458044205261,0.06296185874623383,0.10373019552554051,0.21949755225652529,-0.21949755225652529,0.2952897363332472,0.2952897363332472,0.12561038210450098,0.4708726159486894
0.3,2.2,0.25,1.0,0.75,1.0,0.8,top_base_param_grid,0.5730457021083146,0.32838137670481127,0.063766850613439,0.11434396767339866,0.12247785006040407,-0.12247785006040407,0.4681076073077879,0.4681076073077879,0.15904811471162722,0.4708756213876967
-0.3,1.0,0.25,1.0,0.85,1.0,0.7,promising_param_grid,0.7407984876676986,0.5487823993307495,0.04935183296929709,0.08558397435037537,0.240567496161402,-0.240567496161402,0.28972372049367046,0.28972372049367046,0.08367658107934876,0.4710133307586126
0.0,1.9,0.0,1.25,1.25,0.85,0.7,top_base_param_grid,0.49710488050577073,0.2471132622226566,0.07084725699563764,0.13317227648570465,0.045679509376932936,-0.01898871932500673,0.5845391266969404,0.5845391266969404,0.31630158870874325,0.4711213492111078
-0.3,1.0,0.5,1.15,1.0,1.1,0.65,promising_param_grid,0.7553894979537926,0.5706132936188829,0.04659466452120009,0.08351780382605925,0.24455468926900698,-0.24455468926900698,0.2864341997531614,0.2864341997531614,0.08930159806667252,0.47128959297164696
0.3,1.6,0.0,1.0,0.75,1.15,0.59,top_base_param_grid,0.6288128505834547,0.3954056010588901,0.062004626955952456,0.10211464257357364,0.23649736319059206,-0.23649736319059206,0.2654544004229269,0.2654544004229269,0.09087894930897637,0.47133920597562917
-0.3,1.0,0.25,1.15,0.85,1.1,0.7,promising_param_grid,0.7261240640749309,0.5272561564286944,0.049861846238851364,0.08784441993531508,0.22761627111905886,-0.22761627111905886,0.3118256294158659,0.3118256294158659,0.0873868025785534,0.47137350576230685
0.0,1.9,0.0,1.25,1.0,0.85,0.8,top_base_param_grid,0.5062921754519089,0.2563317669238265,0.06973460384457636,0.12833878192783635,0.0645772126721747,-0.0645772126721747,0.5573401265767775,0.5573401265767775,0.2616609379595367,0.4715860578883998
0.0,1.9,0.0,1.25,1.25,1.0,0.8,top_base_param_grid,0.5200264310183517,0.2704274889576845,0.06831721268363315,0.13097297047955375,0.044869124626566725,-0.01464967999929262,0.5916986876157484,0.5916986876157484,0.24769894480167312,0.4716914389139947
0.0,1.3,0.5,0.85,1.0,0.9,0.65,promising_param_grid,0.7449920092100469,0.5550130937868226,0.05086033017182383,0.08545618875837999,0.2561226842212088,-0.2561226842212088,0.2605226972130499,0.2605226972130499,0.08770199566541596,0.4718402215861137
0.3,1.6,0.0,0.75,1.25,1.0,0.59,top_base_param_grid,0.617356079124428,0.38112852843188705,0.0623257854556856,0.10216933869171749,0.25132437620633913,-0.25132437620633913,0.23677549147879698,0.23677549147879698,0.08900735228715821,0.47188146063745506
0.0,1.6,0.0,1.0,0.75,0.85,0.7,top_base_param_grid,0.6016218951647091,0.3619489047415762,0.0625226797808119,0.10645944605623332,0.16396196756833864,-0.16396196756833864,0.40303545826947307,0.40303545826947307,0.1557326585000603,0.4719391427593085
0.0,1.3,0.5,1.0,0.85,0.9,0.7,promising_param_grid,0.7227759735582682,0.5224051079531024,0.051050431446335136,0.08804669378305802,0.2302043494986899,-0.2302043494986899,0.30753823751484965,0.30753823751484965,0.09447242393551751,0.47202016203917274
0.0,1.3,0.5,1.15,0.85,1.1,0.65,promising_param_grid,0.7225800861298571,0.5221219808714318,0.050064291563445225,0.0882538489281848,0.23286595020765138,-0.23286595020765138,0.3019974940446577,0.3019974940446577,0.09469688012658044,0.47211854615816506
0.3,2.2,0.0,1.0,0.75,0.85,0.8,top_base_param_grid,0.5292854753039546,0.2801431143677332,0.06959140829096692,0.12133999241954092,0.10367616091245485,-0.10367616091245485,0.4943344705728255,0.4943344705728255,0.1882210269516556,0.4721833886184085
0.0,2.2,0.0,1.0,0.75,1.0,0.59,top_base_param_grid,0.5389025409989049,0.29041594869507636,0.06635034061509759,0.11866134160262021,0.11568721209043337,-0.11568721209043337,0.47575941318547343,0.47575941318547343,0.2780122876113502,0.4722282602857903
0.3,1.9,0.25,1.0,0.75,0.85,0.8,top_base_param_grid,0.5941286134291589,0.35298880929525495,0.06290230431934943,0.1087616211742451,0.15025954518789125,-0.15025954518789125,0.42651079231774425,0.42651079231774425,0.13028543888984606,0.47227656252100847
0.0,2.2,0.0,1.0,0.75,1.15,0.8,top_base_param_grid,0.5590245512415979,0.3125084488908699,0.0642837432635519,0.11869649204986024,0.10238476667875124,-0.10238476667875124,0.5025758408931456,0.5025758408931456,0.1895899742787926,0.4723691791751843
0.3,1.9,0.0,0.75,1.0,1.15,0.59,top_base_param_grid,0.6103511152314549,0.3725284838642807,0.06263065301738321,0.1041120531895546,0.24193505022996736,-0.24193505022996736,0.25264830524003123,0.25264830524003123,0.09701149239598199,0.47237125603953756
0.0,1.9,0.0,1.0,0.75,1.0,0.8,top_base_param_grid,0.5779012010375105,0.33396979816059713,0.06303264033004698,0.11336334111628221,0.12668876920217348,-0.12668876920217348,0.4647069984105787,0.4647069984105787,0.15793285220323489,0.47240560952374505
0.0,1.3,0.5,1.15,0.85,1.0,0.7,promising_param_grid,0.7079298318259009,0.5011646467890483,0.0515128867258826,0.09042000774529182,0.21713898156160188,-0.21713898156160188,0.33018861347710704,0.33018861347710704,0.09895696192441865,0.47265329604544726
0.0,1.6,0.0,1.25,0.75,1.15,0.7,top_base_param_grid,0.5914119644157134,0.3497681116540531,0.06223705922796734,0.11120762287720448,0.1433566418694861,-0.1433566418694861,0.4363407456306181,0.4363407456306181,0.15791195332466051,0.4727346375619996
